word_id	seg_id	language	orth	IPA	start	end	duration	lemma	POS	TAG	file	spkr_id	num_ph	split
DEU053_33_6	DEU053_33	DEU	gehen	g el etu n	2.05	2.26	0.21	gehen	VERB	VVFIN	German/wav/053/GE053_33.wav	DEU053	4	DEV
DEU053_33_16	DEU053_33	DEU	kommt	k o m t	5.32	5.71	0.39	kommen	VERB	VVFIN	German/wav/053/GE053_33.wav	DEU053	4	DEV
DEU017_75_11	DEU017_75	DEU	lassen	l a s etu n	3.11	3.38	0.27	lassen	VERB	VVINF	German/wav/017/GE017_75.wav	DEU017	5	DEV
DEU008_199_2	DEU008_199	DEU	sagte	z al k t etu	0.47	0.85	0.38	sagen	VERB	VVFIN	German/wav/008/GE008_199.wav	DEU008	5	DEV
DEU016_69_2	DEU016_69	DEU	geht	g el t	0.6	0.88	0.28	gehen	VERB	VVFIN	German/wav/016/GE016_69.wav	DEU016	3	DEV
DEU014_37_2	DEU014_37	DEU	sagte	z al k t etu	0.58	0.93	0.35	sagen	VERB	VVFIN	German/wav/014/GE014_37.wav	DEU014	5	DEV
DEU030_167_16	DEU030_167	DEU	tun	t ul n	6.07	6.35	0.28	tun	VERB	VVINF	German/wav/030/GE030_167.wav	DEU030	3	DEV
DEU006_99_11	DEU006_99	DEU	hieß	h il	6.44	6.64	0.2	heißen	VERB	VVFIN	German/wav/006/GE006_99.wav	DEU006	2	DEV
DEU052_84_2	DEU052_84	DEU	gebe	g el b etu	0.59	0.83	0.24	geben	VERB	VVFIN	German/wav/052/GE052_84.wav	DEU052	4	DEV
DEU037_80_5	DEU037_80	DEU	geht	g el t	2.36	2.55	0.19	gehen	VERB	VVFIN	German/wav/037/GE037_80.wav	DEU037	3	DEV
DEU006_57_2	DEU006_57	DEU	gilt	g i l t	0.22	0.47	0.25	gelten	VERB	VVFIN	German/wav/006/GE006_57.wav	DEU006	4	DEV
DEU016_120_10	DEU016_120	DEU	gekommen	g etu k o m etu n	4.07	4.37	0.3	kommen	VERB	VVPP	German/wav/016/GE016_120.wav	DEU016	7	DEV
DEU043_172_10	DEU043_172	DEU	tun	t ul n	3.03	3.37	0.34	tun	VERB	VVINF	German/wav/043/GE043_172.wav	DEU043	3	DEV
DEU017_91_4	DEU017_91	DEU	sagte	z al k t etu	1.09	1.42	0.33	sagen	VERB	VVFIN	German/wav/017/GE017_91.wav	DEU017	5	DEV
DEU005_20_26	DEU005_20	DEU	hieß	h il	8.39	8.54	0.15	heißen	VERB	VVFIN	German/wav/005/GE005_20.wav	DEU005	2	DEV
DEU030_129_4	DEU030_129	DEU	verletzt	f e r l e ts t	1.53	2.1	0.57	verletzen	VERB	VVPP	German/wav/030/GE030_129.wav	DEU030	7	DEV
DEU009_99_2	DEU009_99	DEU	gibt	g il p t	0.68	0.95	0.27	geben	VERB	VVFIN	German/wav/009/GE009_99.wav	DEU009	4	DEV
DEU016_18_14	DEU016_18	DEU	lassen	l a s etu n	6.01	6.29	0.28	lassen	VERB	VVINF	German/wav/016/GE016_18.wav	DEU016	5	DEV
DEU015_22_8	DEU015_22	DEU	geben	g el b etu n	2.09	2.52	0.43	geben	VERB	VVFIN	German/wav/015/GE015_22.wav	DEU015	5	DEV
DEU023_42_3	DEU023_42	DEU	gab	g al p	0.85	1.07	0.22	geben	VERB	VVFIN	German/wav/023/GE023_42.wav	DEU023	3	DEV
DEU013_160_2	DEU013_160	DEU	hieß	h il	0.42	0.6	0.18	heißen	VERB	VVFIN	German/wav/013/GE013_160.wav	DEU013	2	DEV
DEU048_42_10	DEU048_42	DEU	gekommen	g etu k o m etu n	4.19	4.61	0.42	kommen	VERB	VVPP	German/wav/048/GE048_42.wav	DEU048	7	DEV
DEU056_32_19	DEU056_32	DEU	machen	m a x etu n	5.65	5.94	0.29	machen	VERB	VVINF	German/wav/056/GE056_32.wav	DEU056	5	DEV
DEU017_111_12	DEU017_111	DEU	machen	m a x etu n	4.48	4.78	0.3	machen	VERB	VVINF	German/wav/017/GE017_111.wav	DEU017	5	DEV
DEU013_102_16	DEU013_102	DEU	halten	h a l t etu n	4.81	5.25	0.44	halten	VERB	VVINF	German/wav/013/GE013_102.wav	DEU013	6	DEV
DEU006_173_8	DEU006_173	DEU	geht	g el t	3.7	3.95	0.25	gehen	VERB	VVFIN	German/wav/006/GE006_173.wav	DEU006	3	DEV
DEU051_30_7	DEU051_30	DEU	lassen	l a s etu n	5.17	5.48	0.31	lassen	VERB	VVFIN	German/wav/051/GE051_30.wav	DEU051	5	DEV
DEU035_98_4	DEU035_98	DEU	gab	g al p	1.75	2.06	0.31	geben	VERB	VVFIN	German/wav/035/GE035_98.wav	DEU035	3	DEV
DEU009_103_3	DEU009_103	DEU	sagte	z al k t etu	1.44	1.78	0.34	sagen	VERB	VVFIN	German/wav/009/GE009_103.wav	DEU009	5	DEV
DEU043_81_12	DEU043_81	DEU	hieß	h il	5.43	5.64	0.21	heißen	VERB	VVFIN	German/wav/043/GE043_81.wav	DEU043	2	DEV
DEU037_46_21	DEU037_46	DEU	gab	g al p	6.82	7.12	0.3	geben	VERB	VVFIN	German/wav/037/GE037_46.wav	DEU037	3	DEV
DEU003_20_2	DEU003_20	DEU	kam	k al m	1.13	1.38	0.25	kommen	VERB	VVFIN	German/wav/003/GE003_20.wav	DEU003	3	DEV
DEU005_166_10	DEU005_166	DEU	sagte	z al k t etu	3.46	3.8	0.34	sagen	VERB	VVFIN	German/wav/005/GE005_166.wav	DEU005	5	DEV
DEU043_48_2	DEU043_48	DEU	kommt	k o m t	1.08	1.44	0.36	kommen	VERB	VVFIN	German/wav/043/GE043_48.wav	DEU043	4	DEV
DEU053_5_5	DEU053_5	DEU	gab	g al p	2.41	2.7	0.29	geben	VERB	VVFIN	German/wav/053/GE053_5.wav	DEU053	3	DEV
DEU054_54_9	DEU054_54	DEU	gebe	g el b etu	3.22	3.45	0.23	geben	VERB	VVFIN	German/wav/054/GE054_54.wav	DEU054	4	DEV
DEU003_115_22	DEU003_115	DEU	begonnen	b etu g o n etu n	9.29	9.89	0.6	beginnen	VERB	VVPP	German/wav/003/GE003_115.wav	DEU003	7	DEV
DEU053_57_3	DEU053_57	DEU	gehen	g el etu n	1.08	1.34	0.26	gehen	VERB	VVFIN	German/wav/053/GE053_57.wav	DEU053	4	DEV
DEU025_42_5	DEU025_42	DEU	verletzt	f e r l e ts t	2.59	3.23	0.64	verletzen	VERB	VVPP	German/wav/025/GE025_42.wav	DEU025	7	DEV
DEU059_93_25	DEU059_93	DEU	halten	h a l t etu n	7.51	7.98	0.47	halten	VERB	VVINF	German/wav/059/GE059_93.wav	DEU059	6	DEV
DEU046_32_2	DEU046_32	DEU	sagte	z al k t etu	1.06	1.53	0.47	sagen	VERB	VVFIN	German/wav/046/GE046_32.wav	DEU046	5	DEV
DEU046_32_21	DEU046_32	DEU	tun	t ul n	7.39	7.67	0.28	tun	VERB	VVINF	German/wav/046/GE046_32.wav	DEU046	3	DEV
DEU043_197_7	DEU043_197	DEU	bleiben	b l a i b etu n	1.63	2.13	0.5	bleiben	VERB	VVFIN	German/wav/043/GE043_197.wav	DEU043	7	DEV
DEU005_180_5	DEU005_180	DEU	gibt	g il p t	2.97	3.2	0.23	geben	VERB	VVFIN	German/wav/005/GE005_180.wav	DEU005	4	DEV
DEU014_151_7	DEU014_151	DEU	hieß	h il	2.29	2.46	0.17	heißen	VERB	VVFIN	German/wav/014/GE014_151.wav	DEU014	2	DEV
DEU043_155_6	DEU043_155	DEU	kam	k al m	3.87	4.16	0.29	kommen	VERB	VVFIN	German/wav/043/GE043_155.wav	DEU043	3	DEV
DEU013_145_11	DEU013_145	DEU	sagte	z al k t etu	3.19	3.56	0.37	sagen	VERB	VVFIN	German/wav/013/GE013_145.wav	DEU013	5	DEV
DEU013_145_14	DEU013_145	DEU	gebe	g el b etu	3.95	4.18	0.23	geben	VERB	VVFIN	German/wav/013/GE013_145.wav	DEU013	4	DEV
DEU008_30_2	DEU008_30	DEU	gebe	g el b etu	0.63	0.86	0.23	geben	VERB	VVFIN	German/wav/008/GE008_30.wav	DEU008	4	DEV
DEU045_43_5	DEU045_43	DEU	kommt	k o m t	1.59	2.04	0.45	kommen	VERB	VVFIN	German/wav/045/GE045_43.wav	DEU045	4	DEV
DEU003_143_18	DEU003_143	DEU	lassen	l a s etu n	8.03	8.44	0.41	lassen	VERB	VVINF	German/wav/003/GE003_143.wav	DEU003	5	DEV
DEU044_79_4	DEU044_79	DEU	gibt	g il p t	2.83	3.03	0.2	geben	VERB	VVFIN	German/wav/044/GE044_79.wav	DEU044	4	DEV
DEU044_79_20	DEU044_79	DEU	machen	m a x etu n	10.94	11.21	0.27	machen	VERB	VVINF	German/wav/044/GE044_79.wav	DEU044	5	DEV
DEU056_45_13	DEU056_45	DEU	geben	g el b etu n	4.3	4.82	0.52	geben	VERB	VVINF	German/wav/056/GE056_45.wav	DEU056	5	DEV
DEU051_53_6	DEU051_53	DEU	bleiben	b l a i b etu n	1.81	2.19	0.38	bleiben	VERB	VVINF	German/wav/051/GE051_53.wav	DEU051	7	DEV
DEU016_49_10	DEU016_49	DEU	sagte	z al k t etu	3.13	3.47	0.34	sagen	VERB	VVFIN	German/wav/016/GE016_49.wav	DEU016	5	DEV
DEU008_76_6	DEU008_76	DEU	sagte	z al k t etu	2.37	3.08	0.71	sagen	VERB	VVFIN	German/wav/008/GE008_76.wav	DEU008	5	DEV
DEU055_70_9	DEU055_70	DEU	geht	g el t	4.92	5.13	0.21	gehen	VERB	VVFIN	German/wav/055/GE055_70.wav	DEU055	3	DEV
DEU045_48_9	DEU045_48	DEU	verletzt	f e r l e ts t	4.13	4.69	0.56	verletzen	VERB	VVPP	German/wav/045/GE045_48.wav	DEU045	7	DEV
DEU020_101_3	DEU020_101	DEU	gibt	g il p t	0.58	0.88	0.3	geben	VERB	VVFIN	German/wav/020/GE020_101.wav	DEU020	4	DEV
DEU006_134_2	DEU006_134	DEU	gilt	g i l t	0.84	1.01	0.17	gelten	VERB	VVFIN	German/wav/006/GE006_134.wav	DEU006	4	DEV
DEU016_103_9	DEU016_103	DEU	verletzt	f e r l e ts t	2.42	2.84	0.42	verletzen	VERB	VVPP	German/wav/016/GE016_103.wav	DEU016	7	DEV
DEU006_81_9	DEU006_81	DEU	sagte	z al k t etu	3.95	4.46	0.51	sagen	VERB	VVFIN	German/wav/006/GE006_81.wav	DEU006	5	DEV
DEU053_14_18	DEU053_14	DEU	verletzt	f e r l e ts t	6.79	7.27	0.48	verletzen	VERB	VVPP	German/wav/053/GE053_14.wav	DEU053	7	DEV
DEU016_132_4	DEU016_132	DEU	verletzt	f e r l e ts t	1.16	1.45	0.29	verletzen	VERB	VVPP	German/wav/016/GE016_132.wav	DEU016	7	DEV
DEU007_149_2	DEU007_149	DEU	kam	k al m	0.61	1.09	0.48	kommen	VERB	VVFIN	German/wav/007/GE007_149.wav	DEU007	3	DEV
DEU009_182_11	DEU009_182	DEU	kam	k al m	4.56	4.89	0.33	kommen	VERB	VVFIN	German/wav/009/GE009_182.wav	DEU009	3	DEV
DEU048_66_14	DEU048_66	DEU	tun	t ul n	5.6	5.93	0.33	tun	VERB	VVINF	German/wav/048/GE048_66.wav	DEU048	3	DEV
DEU003_161_2	DEU003_161	DEU	geht	g el t	0.98	1.18	0.2	gehen	VERB	VVFIN	German/wav/003/GE003_161.wav	DEU003	3	DEV
DEU020_164_2	DEU020_164	DEU	sagte	z al k t etu	1.02	1.32	0.3	sagen	VERB	VVFIN	German/wav/020/GE020_164.wav	DEU020	5	DEV
DEU055_36_7	DEU055_36	DEU	gab	g al p	2.9	3.15	0.25	geben	VERB	VVFIN	German/wav/055/GE055_36.wav	DEU055	3	DEV
DEU029_55_22	DEU029_55	DEU	gekommen	g etu k o m etu n	10.16	10.63	0.47	kommen	VERB	VVPP	German/wav/029/GE029_55.wav	DEU029	7	DEV
DEU014_77_2	DEU014_77	DEU	gibt	g il p t	0.75	0.93	0.18	geben	VERB	VVFIN	German/wav/014/GE014_77.wav	DEU014	4	DEV
DEU059_82_10	DEU059_82	DEU	sagte	z al k t etu	3.74	4.05	0.31	sagen	VERB	VVFIN	German/wav/059/GE059_82.wav	DEU059	5	DEV
DEU056_20_16	DEU056_20	DEU	verletzt	f e r l e ts t	6.46	7.03	0.57	verletzen	VERB	VVPP	German/wav/056/GE056_20.wav	DEU056	7	DEV
DEU020_183_20	DEU020_183	DEU	bleibt	b l aI p t	12.3	12.61	0.31	bleiben	VERB	VVFIN	German/wav/020/GE020_183.wav	DEU020	5	DEV
DEU052_114_16	DEU052_114	DEU	tun	t ul n	5.52	5.86	0.34	tun	VERB	VVINF	German/wav/052/GE052_114.wav	DEU052	3	DEV
DEU005_173_2	DEU005_173	DEU	gilt	g i l t	1.07	1.32	0.25	gelten	VERB	VVFIN	German/wav/005/GE005_173.wav	DEU005	4	DEV
DEU023_63_3	DEU023_63	DEU	gab	g al p	1.5	1.76	0.26	geben	VERB	VVFIN	German/wav/023/GE023_63.wav	DEU023	3	DEV
DEU075_71_11	DEU075_71	DEU	sagte	z al k t etu	4.8	5.24	0.44	sagen	VERB	VVFIN	German/wav/075/GE075_71.wav	DEU075	5	DEV
DEU006_76_7	DEU006_76	DEU	geht	g el t	2.61	2.9	0.29	gehen	VERB	VVFIN	German/wav/006/GE006_76.wav	DEU006	3	DEV
DEU051_85_12	DEU051_85	DEU	bleibt	b l aI p t	4.23	4.53	0.3	bleiben	VERB	VVFIN	German/wav/051/GE051_85.wav	DEU051	5	DEV
DEU003_40_8	DEU003_40	DEU	steht	S t el t	3.1	3.31	0.21	stehen	VERB	VVFIN	German/wav/003/GE003_40.wav	DEU003	4	DEV
DEU045_35_11	DEU045_35	DEU	halten	h a l t etu n	3.93	4.35	0.42	halten	VERB	VVINF	German/wav/045/GE045_35.wav	DEU045	6	DEV
DEU054_79_5	DEU054_79	DEU	tun	t ul n	1.26	1.63	0.37	tun	VERB	VVINF	German/wav/054/GE054_79.wav	DEU054	3	DEV
DEU037_76_5	DEU037_76	DEU	gehen	g el etu n	3.05	3.29	0.24	gehen	VERB	VVFIN	German/wav/037/GE037_76.wav	DEU037	4	DEV
DEU023_59_14	DEU023_59	DEU	halten	h a l t etu n	4.66	5.09	0.43	halten	VERB	VVINF	German/wav/023/GE023_59.wav	DEU023	6	DEV
DEU074_25_15	DEU074_25	DEU	hieß	h il	6.92	7.1	0.18	heißen	VERB	VVFIN	German/wav/074/GE074_25.wav	DEU074	2	DEV
DEU064_85_9	DEU064_85	DEU	verletzt	f e r l e ts t	3.13	3.66	0.53	verletzen	VERB	VVPP	German/wav/064/GE064_85.wav	DEU064	7	DEV
DEU003_12_13	DEU003_12	DEU	gab	g al p	6.36	6.59	0.23	geben	VERB	VVFIN	German/wav/003/GE003_12.wav	DEU003	3	DEV
DEU056_78_4	DEU056_78	DEU	kommt	k o m t	1.3	1.51	0.21	kommen	VERB	VVFIN	German/wav/056/GE056_78.wav	DEU056	4	DEV
DEU029_61_5	DEU029_61	DEU	verletzt	f e r l e ts t	2.11	2.53	0.42	verletzen	VERB	VVPP	German/wav/029/GE029_61.wav	DEU029	7	DEV
DEU015_87_11	DEU015_87	DEU	lassen	l a s etu n	3.1	3.34	0.24	lassen	VERB	VVINF	German/wav/015/GE015_87.wav	DEU015	5	DEV
DEU008_165_15	DEU008_165	DEU	verletzt	f e r l e ts t	5.34	5.78	0.44	verletzen	VERB	VVPP	German/wav/008/GE008_165.wav	DEU008	7	DEV
DEU045_7_5	DEU045_7	DEU	verletzt	f e r l e ts t	1.68	2.11	0.43	verletzen	VERB	VVPP	German/wav/045/GE045_7.wav	DEU045	7	DEV
DEU075_39_4	DEU075_39	DEU	gibt	g il p t	1.23	1.45	0.22	geben	VERB	VVFIN	German/wav/075/GE075_39.wav	DEU075	4	DEV
DEU051_64_4	DEU051_64	DEU	lassen	l a s etu n	1.57	1.83	0.26	lassen	VERB	VVFIN	German/wav/051/GE051_64.wav	DEU051	5	DEV
DEU015_28_7	DEU015_28	DEU	gebe	g el b etu	1.96	2.32	0.36	geben	VERB	VVFIN	German/wav/015/GE015_28.wav	DEU015	4	DEV
DEU029_48_4	DEU029_48	DEU	gibt	g il p t	1.98	2.19	0.21	geben	VERB	VVFIN	German/wav/029/GE029_48.wav	DEU029	4	DEV
DEU008_103_10	DEU008_103	DEU	geben	g el b etu n	2.94	3.25	0.31	geben	VERB	VVINF	German/wav/008/GE008_103.wav	DEU008	5	DEV
DEU056_94_2	DEU056_94	DEU	geben	g el b etu n	0.78	1.06	0.28	geben	VERB	VVFIN	German/wav/056/GE056_94.wav	DEU056	5	DEV
DEU045_15_2	DEU045_15	DEU	bleibt	b l aI p t	0.91	1.19	0.28	bleiben	VERB	VVFIN	German/wav/045/GE045_15.wav	DEU045	5	DEV
DEU006_28_8	DEU006_28	DEU	gegeben	g etu g el b etu n	3.52	4.01	0.49	geben	VERB	VVPP	German/wav/006/GE006_28.wav	DEU006	7	DEV
DEU043_64_17	DEU043_64	DEU	geht	g el t	4.96	5.34	0.38	gehen	VERB	VVFIN	German/wav/043/GE043_64.wav	DEU043	3	DEV
DEU006_145_5	DEU006_145	DEU	gibt	g il p t	2.39	2.72	0.33	geben	VERB	VVFIN	German/wav/006/GE006_145.wav	DEU006	4	DEV
DEU015_117_2	DEU015_117	DEU	halten	h a l t etu n	0.72	1.21	0.49	halten	VERB	VVFIN	German/wav/015/GE015_117.wav	DEU015	6	DEV
DEU059_73_2	DEU059_73	DEU	gibt	g il p t	0.49	0.71	0.22	geben	VERB	VVFIN	German/wav/059/GE059_73.wav	DEU059	4	DEV
DEU030_14_4	DEU030_14	DEU	gab	g al p	1.89	2.11	0.22	geben	VERB	VVFIN	German/wav/030/GE030_14.wav	DEU030	3	DEV
DEU045_74_2	DEU045_74	DEU	liegt	l il k t	1.18	1.33	0.15	liegen	VERB	VVFIN	German/wav/045/GE045_74.wav	DEU045	4	DEV
DEU048_24_10	DEU048_24	DEU	gekommen	g etu k o m etu n	3.3	3.72	0.42	kommen	VERB	VVPP	German/wav/048/GE048_24.wav	DEU048	7	DEV
DEU043_106_16	DEU043_106	DEU	lassen	l a s etu n	5.7	6.17	0.47	lassen	VERB	VVINF	German/wav/043/GE043_106.wav	DEU043	5	DEV
DEU043_45_3	DEU043_45	DEU	sagte	z al k t etu	1.58	2.08	0.5	sagen	VERB	VVFIN	German/wav/043/GE043_45.wav	DEU043	5	DEV
DEU043_45_11	DEU043_45	DEU	tun	t ul n	4.38	4.75	0.37	tun	VERB	VVINF	German/wav/043/GE043_45.wav	DEU043	3	DEV
DEU054_85_4	DEU054_85	DEU	gab	g al p	1.66	1.87	0.21	geben	VERB	VVFIN	German/wav/054/GE054_85.wav	DEU054	3	DEV
DEU043_60_3	DEU043_60	DEU	sagte	z al k t etu	0.78	1.22	0.44	sagen	VERB	VVFIN	German/wav/043/GE043_60.wav	DEU043	5	DEV
DEU054_15_4	DEU054_15	DEU	gab	g al p	1.32	1.58	0.26	geben	VERB	VVFIN	German/wav/054/GE054_15.wav	DEU054	3	DEV
DEU043_163_4	DEU043_163	DEU	gekommen	g etu k o m etu n	1.72	2.27	0.55	kommen	VERB	VVPP	German/wav/043/GE043_163.wav	DEU043	7	DEV
DEU008_35_23	DEU008_35	DEU	sagte	z al k t etu	8.54	8.92	0.38	sagen	VERB	VVFIN	German/wav/008/GE008_35.wav	DEU008	5	DEV
DEU005_135_4	DEU005_135	DEU	teilte	t a i l t etu	2.3	2.64	0.34	teilen	VERB	VVFIN	German/wav/005/GE005_135.wav	DEU005	6	DEV
DEU005_106_3	DEU005_106	DEU	teilte	t a i l t etu	0.94	1.24	0.3	teilen	VERB	VVFIN	German/wav/005/GE005_106.wav	DEU005	6	DEV
DEU051_140_4	DEU051_140	DEU	gab	g al p	1.57	1.73	0.16	geben	VERB	VVFIN	German/wav/051/GE051_140.wav	DEU051	3	DEV
DEU048_68_2	DEU048_68	DEU	gibt	g il p t	1.0	1.25	0.25	geben	VERB	VVFIN	German/wav/048/GE048_68.wav	DEU048	4	DEV
DEU074_52_13	DEU074_52	DEU	begonnen	b etu g o n etu n	4.98	5.44	0.46	beginnen	VERB	VVPP	German/wav/074/GE074_52.wav	DEU074	7	DEV
DEU017_77_2	DEU017_77	DEU	teilte	t a i l t etu	1.43	1.77	0.34	teilen	VERB	VVFIN	German/wav/017/GE017_77.wav	DEU017	6	DEV
DEU007_114_9	DEU007_114	DEU	steht	S t el t	4.2	4.57	0.37	stehen	VERB	VVFIN	German/wav/007/GE007_114.wav	DEU007	4	DEV
DEU037_32_9	DEU037_32	DEU	liegt	l il k t	3.76	4.17	0.41	liegen	VERB	VVFIN	German/wav/037/GE037_32.wav	DEU037	4	DEV
DEU059_19_5	DEU059_19	DEU	gegeben	g etu g el b etu n	2.08	2.62	0.54	geben	VERB	VVPP	German/wav/059/GE059_19.wav	DEU059	7	DEV
DEU052_60_5	DEU052_60	DEU	gibt	g il p t	2.07	2.22	0.15	geben	VERB	VVFIN	German/wav/052/GE052_60.wav	DEU052	4	DEV
DEU069_9_17	DEU069_9	DEU	gekommen	g etu k o m etu n	7.28	7.73	0.45	kommen	VERB	VVPP	German/wav/069/GE069_9.wav	DEU069	7	DEV
DEU035_42_3	DEU035_42	DEU	geht	g el t	1.16	1.35	0.19	gehen	VERB	VVFIN	German/wav/035/GE035_42.wav	DEU035	3	DEV
