word_id	seg_id	language	orth	IPA	start	end	duration	lemma	POS	TAG	file	spkr_id	num_ph	split
POR024_77_15	POR024_77	POR	tem	T E~ I~	6.67	6.9	0.23	ter	VERB	VERB	Portuguese/wav/024/PO024_77.wav	POR024	3	DEV
POR064_61_4	POR064_61	POR	tem	T E~ I~	1.25	1.65	0.4	ter	VERB	VERB	Portuguese/wav/064/PO064_61.wav	POR064	3	DEV
POR064_61_16	POR064_61	POR	afirmou	A F I RR M O+	7.96	8.64	0.68	afirmar	VERB	VERB	Portuguese/wav/064/PO064_61.wav	POR064	6	DEV
POR121_21_12	POR121_21	POR	continuar	K O~ TJ I N U A+ RR	4.98	5.61	0.63	continuar	VERB	VERB	Portuguese/wav/121/PO121_21.wav	POR121	8	DEV
POR144_43_3	POR144_43	POR	tem	T E~ I~	1.02	1.2	0.18	ter	VERB	VERB	Portuguese/wav/144/PO144_43.wav	POR144	3	DEV
POR064_48_2	POR064_48	POR	há	A+	0.33	0.44	0.11	haver	VERB	VERB	Portuguese/wav/064/PO064_48.wav	POR064	1	DEV
POR064_48_6	POR064_48	POR	fazer	F A+ Z E RR	1.45	2.07	0.62	fazer	VERB	VERB	Portuguese/wav/064/PO064_48.wav	POR064	5	DEV
POR064_48_9	POR064_48	POR	afirma	A F I+ RR M AX	3.6	4.4	0.8	afirmar	VERB	VERB	Portuguese/wav/064/PO064_48.wav	POR064	6	DEV
POR008_62_2	POR008_62	POR	tem	T E~ I~	0.09	0.28	0.19	ter	VERB	VERB	Portuguese/wav/008/PO008_62.wav	POR008	3	DEV
POR008_62_13	POR008_62	POR	deve	D E+ V IX	4.65	4.95	0.3	dever	VERB	VERB	Portuguese/wav/008/PO008_62.wav	POR008	4	DEV
POR008_62_14	POR008_62	POR	continuar	K O~ TJ I N U A+ RR	4.95	5.51	0.56	continuar	VERB	VERB	Portuguese/wav/008/PO008_62.wav	POR008	8	DEV
POR145_85_6	POR145_85	POR	deverá	D E V E R A+	1.59	1.89	0.3	dever	VERB	VERB	Portuguese/wav/145/PO145_85.wav	POR145	6	DEV
POR112_80_19	POR112_80	POR	podem	P O+ D E~ I~	9.1	9.45	0.35	poder	VERB	VERB	Portuguese/wav/112/PO112_80.wav	POR112	5	DEV
POR051_60_12	POR051_60	POR	é	E+	4.06	4.18	0.12	ser	VERB	VERB	Portuguese/wav/051/PO051_60.wav	POR051	1	DEV
POR045_74_7	POR045_74	POR	deverá	D E V E R A+	2.54	3.01	0.47	dever	VERB	VERB	Portuguese/wav/045/PO045_74.wav	POR045	6	DEV
POR143_55_12	POR143_55	POR	poderá	P O D E R A+	6.09	6.6	0.51	poder	VERB	VERB	Portuguese/wav/143/PO143_55.wav	POR143	6	DEV
POR104_57_7	POR104_57	POR	podem	P O+ D E~ I~	3.54	3.99	0.45	poder	VERB	VERB	Portuguese/wav/104/PO104_57.wav	POR104	5	DEV
POR105_86_4	POR105_86	POR	tem	T E~ I~	2.06	2.25	0.19	ter	VERB	VERB	Portuguese/wav/105/PO105_86.wav	POR105	3	DEV
POR021_124_5	POR021_124	POR	pode	P O+ DJ IX	2.25	2.54	0.29	poder	VERB	VERB	Portuguese/wav/021/PO021_124.wav	POR021	4	DEV
POR069_22_2	POR069_22	POR	disse	DJ I+ S IX	0.38	0.92	0.54	dizer	VERB	VERB	Portuguese/wav/069/PO069_22.wav	POR069	4	DEV
POR051_75_2	POR051_75	POR	ficou	F I K O+	0.37	0.93	0.56	ficar	VERB	VERB	Portuguese/wav/051/PO051_75.wav	POR051	4	DEV
POR051_75_11	POR051_75	POR	fazer	F A+ Z E RR	3.73	4.15	0.42	fazer	VERB	VERB	Portuguese/wav/051/PO051_75.wav	POR051	5	DEV
POR007_20_3	POR007_20	POR	há	A+	1.33	1.45	0.12	haver	VERB	VERB	Portuguese/wav/007/PO007_20.wav	POR007	1	DEV
POR048_109_7	POR048_109	POR	deve	D E+ V IX	4.53	4.89	0.36	dever	VERB	VERB	Portuguese/wav/048/PO048_109.wav	POR048	4	DEV
POR131_34_5	POR131_34	POR	deve	D E+ V IX	0.89	1.27	0.38	dever	VERB	VERB	Portuguese/wav/131/PO131_34.wav	POR131	4	DEV
POR055_75_4	POR055_75	POR	tem	T E~ I~	0.76	1.19	0.43	ter	VERB	VERB	Portuguese/wav/055/PO055_75.wav	POR055	3	DEV
POR045_93_7	POR045_93	POR	têm	T E~+ I~	2.97	3.21	0.24	ter	VERB	VERB	Portuguese/wav/045/PO045_93.wav	POR045	3	DEV
POR140_41_5	POR140_41	POR	deverá	D E V E R A+	0.88	1.4	0.52	dever	VERB	VERB	Portuguese/wav/140/PO140_41.wav	POR140	6	DEV
POR131_5_6	POR131_5	POR	terá	T E R A+	1.39	1.68	0.29	ter	VERB	VERB	Portuguese/wav/131/PO131_5.wav	POR131	4	DEV
POR119_30_10	POR119_30	POR	deve	D E+ V IX	3.92	4.13	0.21	dever	VERB	VERB	Portuguese/wav/119/PO119_30.wav	POR119	4	DEV
POR021_140_11	POR021_140	POR	pagar	P A G A+ RR	3.72	4.14	0.42	pagar	VERB	VERB	Portuguese/wav/021/PO021_140.wav	POR021	5	DEV
POR056_86_3	POR056_86	POR	há	A+	0.89	1.07	0.18	haver	VERB	VERB	Portuguese/wav/056/PO056_86.wav	POR056	1	DEV
POR144_82_6	POR144_82	POR	pode	P O+ DJ IX	2.14	2.58	0.44	poder	VERB	VERB	Portuguese/wav/144/PO144_82.wav	POR144	4	DEV
POR144_82_11	POR144_82	POR	pode	P O+ DJ IX	5.63	5.93	0.3	poder	VERB	VERB	Portuguese/wav/144/PO144_82.wav	POR144	4	DEV
POR103_93_2	POR103_93	POR	é	E+	0.15	0.22	0.07	ser	VERB	VERB	Portuguese/wav/103/PO103_93.wav	POR103	1	DEV
POR051_156_6	POR051_156	POR	deveria	D E V E R I+ AX	1.23	1.61	0.38	dever	VERB	VERB	Portuguese/wav/051/PO051_156.wav	POR051	7	DEV
POR144_49_9	POR144_49	POR	terá	T E R A+	3.3	3.62	0.32	ter	VERB	VERB	Portuguese/wav/144/PO144_49.wav	POR144	4	DEV
POR024_63_9	POR024_63	POR	continuar	K O~ TJ I N U A+ RR	3.21	3.91	0.7	continuar	VERB	VERB	Portuguese/wav/024/PO024_63.wav	POR024	8	DEV
POR008_65_26	POR008_65	POR	deve	D E+ V IX	10.69	11.01	0.32	dever	VERB	VERB	Portuguese/wav/008/PO008_65.wav	POR008	4	DEV
POR009_1_12	POR009_1	POR	pode	P O+ DJ IX	4.62	4.87	0.25	poder	VERB	VERB	Portuguese/wav/009/PO009_1.wav	POR009	4	DEV
POR064_50_7	POR064_50	POR	disse	DJ I+ S IX	2.71	3.26	0.55	dizer	VERB	VERB	Portuguese/wav/064/PO064_50.wav	POR064	4	DEV
POR051_62_7	POR051_62	POR	afirmou	A F I RR M O+	1.92	2.42	0.5	afirmar	VERB	VERB	Portuguese/wav/051/PO051_62.wav	POR051	6	DEV
POR051_62_11	POR051_62	POR	há	A+	3.11	3.2	0.09	haver	VERB	VERB	Portuguese/wav/051/PO051_62.wav	POR051	1	DEV
POR014_163_2	POR014_163	POR	afirma	A F I+ RR M AX	0.5	1.35	0.85	afirmar	VERB	VERB	Portuguese/wav/014/PO014_163.wav	POR014	6	DEV
POR014_163_4	POR014_163	POR	fez	F E+ S	1.56	1.9	0.34	fazer	VERB	VERB	Portuguese/wav/014/PO014_163.wav	POR014	3	DEV
POR056_76_2	POR056_76	POR	disse	DJ I+ S IX	0.23	0.7	0.47	dizer	VERB	VERB	Portuguese/wav/056/PO056_76.wav	POR056	4	DEV
POR056_76_4	POR056_76	POR	ter	T E RR	0.88	1.11	0.23	ter	VERB	VERB	Portuguese/wav/056/PO056_76.wav	POR056	3	DEV
POR117_47_14	POR117_47	POR	fazer	F A+ Z E RR	4.97	5.32	0.35	fazer	VERB	VERB	Portuguese/wav/117/PO117_47.wav	POR117	5	DEV
POR051_42_21	POR051_42	POR	havia	A V I+ AX	8.44	8.82	0.38	haver	VERB	VERB	Portuguese/wav/051/PO051_42.wav	POR051	4	DEV
POR055_68_7	POR055_68	POR	há	A+	3.42	3.55	0.13	haver	VERB	VERB	Portuguese/wav/055/PO055_68.wav	POR055	1	DEV
POR130_5_18	POR130_5	POR	disse	DJ I+ S IX	5.15	5.49	0.34	dizer	VERB	VERB	Portuguese/wav/130/PO130_5.wav	POR130	4	DEV
POR150_33_12	POR150_33	POR	ter	T E RR	3.47	3.69	0.22	ter	VERB	VERB	Portuguese/wav/150/PO150_33.wav	POR150	3	DEV
POR146_27_3	POR146_27	POR	tem	T E~ I~	0.57	0.71	0.14	ter	VERB	VERB	Portuguese/wav/146/PO146_27.wav	POR146	3	DEV
POR148_38_3	POR148_38	POR	ficou	F I K O+	0.89	1.21	0.32	ficar	VERB	VERB	Portuguese/wav/148/PO148_38.wav	POR148	4	DEV
POR141_73_2	POR141_73	POR	diz	DJ I+ S	0.29	0.56	0.27	dizer	VERB	VERB	Portuguese/wav/141/PO141_73.wav	POR141	3	DEV
POR014_67_6	POR014_67	POR	tem	T E~ I~	2.99	3.28	0.29	ter	VERB	VERB	Portuguese/wav/014/PO014_67.wav	POR014	3	DEV
POR047_150_6	POR047_150	POR	deveria	D E V E R I+ AX	1.97	2.38	0.41	dever	VERB	VERB	Portuguese/wav/047/PO047_150.wav	POR047	7	DEV
POR056_109_2	POR056_109	POR	há	A+	1.12	1.28	0.16	haver	VERB	VERB	Portuguese/wav/056/PO056_109.wav	POR056	1	DEV
POR048_80_4	POR048_80	POR	tem	T E~ I~	2.13	2.54	0.41	ter	VERB	VERB	Portuguese/wav/048/PO048_80.wav	POR048	3	DEV
POR150_127_4	POR150_127	POR	pode	P O+ DJ IX	0.72	1.01	0.29	poder	VERB	VERB	Portuguese/wav/150/PO150_127.wav	POR150	4	DEV
POR150_127_16	POR150_127	POR	pagar	P A G A+ RR	4.96	5.3	0.34	pagar	VERB	VERB	Portuguese/wav/150/PO150_127.wav	POR150	5	DEV
POR024_16_4	POR024_16	POR	vem	V E~+ I~	0.92	1.11	0.19	vir	VERB	VERB	Portuguese/wav/024/PO024_16.wav	POR024	3	DEV
POR024_16_11	POR024_16	POR	há	A+	4.1	4.25	0.15	haver	VERB	VERB	Portuguese/wav/024/PO024_16.wav	POR024	1	DEV
POR106_12_9	POR106_12	POR	pode	P O+ DJ IX	4.07	4.5	0.43	poder	VERB	VERB	Portuguese/wav/106/PO106_12.wav	POR106	4	DEV
POR106_12_25	POR106_12	POR	vírgula	V I+ RR G U L AX	9.56	9.87	0.31	vírgula	VERB	VERB	Portuguese/wav/106/PO106_12.wav	POR106	7	DEV
POR016_139_2	POR016_139	POR	continuar	K O~ TJ I N U A+ RR	0.55	1.19	0.64	continuar	VERB	VERB	Portuguese/wav/016/PO016_139.wav	POR016	8	DEV
POR114_13_23	POR114_13	POR	disse	DJ I+ S IX	7.28	7.53	0.25	dizer	VERB	VERB	Portuguese/wav/114/PO114_13.wav	POR114	4	DEV
POR312_38_8	POR312_38	POR	poderá	P O D E R A+	2.34	2.72	0.38	poder	VERB	VERB	Portuguese/wav/312/PO312_38.wav	POR312	6	DEV
POR312_38_11	POR312_38	POR	pagar	P A G A+ RR	3.36	3.75	0.39	pagar	VERB	VERB	Portuguese/wav/312/PO312_38.wav	POR312	5	DEV
POR144_59_8	POR144_59	POR	diz	DJ I+ S	3.63	3.95	0.32	dizer	VERB	VERB	Portuguese/wav/144/PO144_59.wav	POR144	3	DEV
POR007_66_16	POR007_66	POR	podem	P O+ D E~ I~	7.65	7.95	0.3	poder	VERB	VERB	Portuguese/wav/007/PO007_66.wav	POR007	5	DEV
POR003_70_14	POR003_70	POR	disse	DJ I+ S IX	4.61	4.94	0.33	dizer	VERB	VERB	Portuguese/wav/003/PO003_70.wav	POR003	4	DEV
POR031_150_5	POR031_150	POR	pode	P O+ DJ IX	0.53	0.86	0.33	poder	VERB	VERB	Portuguese/wav/031/PO031_150.wav	POR031	4	DEV
POR117_16_14	POR117_16	POR	afirma	A F I+ RR M AX	5.5	6.04	0.54	afirmar	VERB	VERB	Portuguese/wav/117/PO117_16.wav	POR117	6	DEV
POR072_76_10	POR072_76	POR	tem	T E~ I~	3.38	3.59	0.21	ter	VERB	VERB	Portuguese/wav/072/PO072_76.wav	POR072	3	DEV
POR045_154_3	POR045_154	POR	afirmou	A F I RR M O+	0.72	1.2	0.48	afirmar	VERB	VERB	Portuguese/wav/045/PO045_154.wav	POR045	6	DEV
POR021_75_3	POR021_75	POR	deveria	D E V E R I+ AX	0.23	0.72	0.49	dever	VERB	VERB	Portuguese/wav/021/PO021_75.wav	POR021	7	DEV
POR026_85_7	POR026_85	POR	disse	DJ I+ S IX	1.34	1.62	0.28	dizer	VERB	VERB	Portuguese/wav/026/PO026_85.wav	POR026	4	DEV
POR140_36_13	POR140_36	POR	afirmou	A F I RR M O+	4.0	4.39	0.39	afirmar	VERB	VERB	Portuguese/wav/140/PO140_36.wav	POR140	6	DEV
POR045_106_11	POR045_106	POR	fazer	F A+ Z E RR	3.4	3.7	0.3	fazer	VERB	VERB	Portuguese/wav/045/PO045_106.wav	POR045	5	DEV
POR056_41_10	POR056_41	POR	vírgula	V I+ RR G U L AX	4.34	4.81	0.47	vírgula	VERB	VERB	Portuguese/wav/056/PO056_41.wav	POR056	7	DEV
POR054_28_9	POR054_28	POR	disse	DJ I+ S IX	4.72	5.19	0.47	dizer	VERB	VERB	Portuguese/wav/054/PO054_28.wav	POR054	4	DEV
POR054_28_15	POR054_28	POR	deve	D E+ V IX	6.24	6.61	0.37	dever	VERB	VERB	Portuguese/wav/054/PO054_28.wav	POR054	4	DEV
POR145_78_3	POR145_78	POR	deverá	D E V E R A+	0.42	0.77	0.35	dever	VERB	VERB	Portuguese/wav/145/PO145_78.wav	POR145	6	DEV
POR145_21_9	POR145_21	POR	tem	T E~ I~	1.78	2.06	0.28	ter	VERB	VERB	Portuguese/wav/145/PO145_21.wav	POR145	3	DEV
POR145_21_28	POR145_21	POR	disse	DJ I+ S IX	8.63	9.08	0.45	dizer	VERB	VERB	Portuguese/wav/145/PO145_21.wav	POR145	4	DEV
POR142_1_7	POR142_1	POR	podem	P O+ D E~ I~	3.78	4.11	0.33	poder	VERB	VERB	Portuguese/wav/142/PO142_1.wav	POR142	5	DEV
POR054_36_5	POR054_36	POR	disse	DJ I+ S IX	1.94	2.53	0.59	dizer	VERB	VERB	Portuguese/wav/054/PO054_36.wav	POR054	4	DEV
POR141_78_5	POR141_78	POR	há	A+	1.55	1.59	0.04	haver	VERB	VERB	Portuguese/wav/141/PO141_78.wav	POR141	1	DEV
POR060_42_3	POR060_42	POR	disse	DJ I+ S IX	0.81	1.09	0.28	dizer	VERB	VERB	Portuguese/wav/060/PO060_42.wav	POR060	4	DEV
POR060_42_7	POR060_42	POR	disse	DJ I+ S IX	2.82	3.18	0.36	dizer	VERB	VERB	Portuguese/wav/060/PO060_42.wav	POR060	4	DEV
POR060_42_16	POR060_42	POR	havia	A V I+ AX	5.19	5.57	0.38	haver	VERB	VERB	Portuguese/wav/060/PO060_42.wav	POR060	4	DEV
POR006_1_12	POR006_1	POR	pode	P O+ DJ IX	4.55	4.87	0.32	poder	VERB	VERB	Portuguese/wav/006/PO006_1.wav	POR006	4	DEV
POR045_80_4	POR045_80	POR	tem	T E~ I~	0.71	0.9	0.19	ter	VERB	VERB	Portuguese/wav/045/PO045_80.wav	POR045	3	DEV
POR054_89_5	POR054_89	POR	tem	T E~ I~	0.95	1.19	0.24	ter	VERB	VERB	Portuguese/wav/054/PO054_89.wav	POR054	3	DEV
POR112_69_4	POR112_69	POR	tem	T E~ I~	0.63	0.85	0.22	ter	VERB	VERB	Portuguese/wav/112/PO112_69.wav	POR112	3	DEV
POR112_69_10	POR112_69	POR	pode	P O+ DJ IX	2.68	3.03	0.35	poder	VERB	VERB	Portuguese/wav/112/PO112_69.wav	POR112	4	DEV
POR019_16_4	POR019_16	POR	vem	V E~+ I~	1.69	1.92	0.23	vir	VERB	VERB	Portuguese/wav/019/PO019_16.wav	POR019	3	DEV
POR019_16_11	POR019_16	POR	há	A+	5.68	5.82	0.14	haver	VERB	VERB	Portuguese/wav/019/PO019_16.wav	POR019	1	DEV
POR017_13_4	POR017_13	POR	vem	V E~+ I~	0.86	1.05	0.19	vir	VERB	VERB	Portuguese/wav/017/PO017_13.wav	POR017	3	DEV
POR017_13_11	POR017_13	POR	há	A+	3.34	3.47	0.13	haver	VERB	VERB	Portuguese/wav/017/PO017_13.wav	POR017	1	DEV
POR060_36_10	POR060_36	POR	disse	DJ I+ S IX	5.02	5.49	0.47	dizer	VERB	VERB	Portuguese/wav/060/PO060_36.wav	POR060	4	DEV
POR060_36_12	POR060_36	POR	deve	D E+ V IX	5.7	6.25	0.55	dever	VERB	VERB	Portuguese/wav/060/PO060_36.wav	POR060	4	DEV
POR047_59_2	POR047_59	POR	ficou	F I K O+	0.68	1.07	0.39	ficar	VERB	VERB	Portuguese/wav/047/PO047_59.wav	POR047	4	DEV
POR047_59_10	POR047_59	POR	fazer	F A+ Z E RR	2.7	3.0	0.3	fazer	VERB	VERB	Portuguese/wav/047/PO047_59.wav	POR047	5	DEV
POR013_71_9	POR013_71	POR	tem	T E~ I~	2.65	2.89	0.24	ter	VERB	VERB	Portuguese/wav/013/PO013_71.wav	POR013	3	DEV
POR047_44_4	POR047_44	POR	havia	A V I+ AX	1.01	1.3	0.29	haver	VERB	VERB	Portuguese/wav/047/PO047_44.wav	POR047	4	DEV
POR014_150_12	POR014_150	POR	diz	DJ I+ S	4.56	4.97	0.41	dizer	VERB	VERB	Portuguese/wav/014/PO014_150.wav	POR014	3	DEV
POR048_78_19	POR048_78	POR	afirmou	A F I RR M O+	8.31	8.8	0.49	afirmar	VERB	VERB	Portuguese/wav/048/PO048_78.wav	POR048	6	DEV
POR145_72_7	POR145_72	POR	deverá	D E V E R A+	3.16	3.79	0.63	dever	VERB	VERB	Portuguese/wav/145/PO145_72.wav	POR145	6	DEV
POR312_63_2	POR312_63	POR	tem	T E~ I~	0.71	0.9	0.19	ter	VERB	VERB	Portuguese/wav/312/PO312_63.wav	POR312	3	DEV
POR312_63_13	POR312_63	POR	deve	D E+ V IX	4.12	4.36	0.24	dever	VERB	VERB	Portuguese/wav/312/PO312_63.wav	POR312	4	DEV
POR312_63_14	POR312_63	POR	continuar	K O~ TJ I N U A+ RR	4.36	4.87	0.51	continuar	VERB	VERB	Portuguese/wav/312/PO312_63.wav	POR312	8	DEV
POR048_46_4	POR048_46	POR	havia	A V I+ AX	1.25	1.75	0.5	haver	VERB	VERB	Portuguese/wav/048/PO048_46.wav	POR048	4	DEV
POR054_77_14	POR054_77	POR	afirmou	A F I RR M O+	6.86	7.55	0.69	afirmar	VERB	VERB	Portuguese/wav/054/PO054_77.wav	POR054	6	DEV
POR056_90_7	POR056_90	POR	têm	T E~+ I~	3.14	3.37	0.23	ter	VERB	VERB	Portuguese/wav/056/PO056_90.wav	POR056	3	DEV
POR143_5_4	POR143_5	POR	há	A+	1.5	1.65	0.15	haver	VERB	VERB	Portuguese/wav/143/PO143_5.wav	POR143	1	DEV
POR069_29_2	POR069_29	POR	tem	T E~ I~	0.21	0.63	0.42	ter	VERB	VERB	Portuguese/wav/069/PO069_29.wav	POR069	3	DEV
POR069_29_22	POR069_29	POR	afirmou	A F I RR M O+	9.93	10.58	0.65	afirmar	VERB	VERB	Portuguese/wav/069/PO069_29.wav	POR069	6	DEV
POR150_15_2	POR150_15	POR	tem	T E~ I~	0.23	0.49	0.26	ter	VERB	VERB	Portuguese/wav/150/PO150_15.wav	POR150	3	DEV
POR056_88_1	POR056_88	POR	tem	T E~ I~	0.0	0.18	0.18	ter	VERB	VERB	Portuguese/wav/056/PO056_88.wav	POR056	3	DEV
POR056_88_9	POR056_88	POR	poderá	P O D E R A+	4.74	5.25	0.51	poder	VERB	VERB	Portuguese/wav/056/PO056_88.wav	POR056	6	DEV
POR135_91_4	POR135_91	POR	tem	T E~ I~	0.53	0.7	0.17	ter	VERB	VERB	Portuguese/wav/135/PO135_91.wav	POR135	3	DEV
POR135_91_10	POR135_91	POR	há	A+	2.4	2.43	0.03	haver	VERB	VERB	Portuguese/wav/135/PO135_91.wav	POR135	1	DEV
POR072_49_8	POR072_49	POR	quer	K E+ RR	1.76	2.05	0.29	querer	VERB	VERB	Portuguese/wav/072/PO072_49.wav	POR072	3	DEV
POR068_50_16	POR068_50	POR	disse	DJ I+ S IX	7.72	8.19	0.47	dizer	VERB	VERB	Portuguese/wav/068/PO068_50.wav	POR068	4	DEV
POR026_111_4	POR026_111	POR	ficou	F I K O+	0.81	1.15	0.34	ficar	VERB	VERB	Portuguese/wav/026/PO026_111.wav	POR026	4	DEV
POR105_8_4	POR105_8	POR	quer	K E+ RR	1.1	1.28	0.18	querer	VERB	VERB	Portuguese/wav/105/PO105_8.wav	POR105	3	DEV
POR056_135_12	POR056_135	POR	pagar	P A G A+ RR	6.67	7.32	0.65	pagar	VERB	VERB	Portuguese/wav/056/PO056_135.wav	POR056	5	DEV
POR003_55_7	POR003_55	POR	afirmou	A F I RR M O+	2.46	2.9	0.44	afirmar	VERB	VERB	Portuguese/wav/003/PO003_55.wav	POR003	6	DEV
POR064_66_8	POR064_66	POR	disse	DJ I+ S IX	2.97	3.41	0.44	dizer	VERB	VERB	Portuguese/wav/064/PO064_66.wav	POR064	4	DEV
POR014_194_1	POR014_194	POR	diz	DJ I+ S	0.57	0.99	0.42	dizer	VERB	VERB	Portuguese/wav/014/PO014_194.wav	POR014	3	DEV
POR045_90_5	POR045_90	POR	tem	T E~ I~	1.47	1.79	0.32	ter	VERB	VERB	Portuguese/wav/045/PO045_90.wav	POR045	3	DEV
POR312_178_4	POR312_178	POR	deveria	D E V E R I+ AX	1.26	1.64	0.38	dever	VERB	VERB	Portuguese/wav/312/PO312_178.wav	POR312	7	DEV
POR312_178_7	POR312_178	POR	há	A+	2.45	2.5	0.05	haver	VERB	VERB	Portuguese/wav/312/PO312_178.wav	POR312	1	DEV
POR144_9_22	POR144_9	POR	diz	DJ I+ S	10.21	10.68	0.47	dizer	VERB	VERB	Portuguese/wav/144/PO144_9.wav	POR144	3	DEV
POR048_96_9	POR048_96	POR	deve	D E+ V IX	5.41	5.65	0.24	dever	VERB	VERB	Portuguese/wav/048/PO048_96.wav	POR048	4	DEV
POR048_96_13	POR048_96	POR	afirmou	A F I RR M O+	8.14	8.68	0.54	afirmar	VERB	VERB	Portuguese/wav/048/PO048_96.wav	POR048	6	DEV
POR064_5_5	POR064_5	POR	têm	T E~+ I~	3.47	3.73	0.26	ter	VERB	VERB	Portuguese/wav/064/PO064_5.wav	POR064	3	DEV
POR146_1_24	POR146_1	POR	afirmou	A F I RR M O+	12.47	12.93	0.46	afirmar	VERB	VERB	Portuguese/wav/146/PO146_1.wav	POR146	6	DEV
POR146_1_30	POR146_1	POR	terá	T E R A+	14.52	14.79	0.27	ter	VERB	VERB	Portuguese/wav/146/PO146_1.wav	POR146	4	DEV
POR312_154_19	POR312_154	POR	diz	DJ I+ S	8.17	8.42	0.25	dizer	VERB	VERB	Portuguese/wav/312/PO312_154.wav	POR312	3	DEV
POR139_64_5	POR139_64	POR	deve	D E+ V IX	1.04	1.19	0.15	dever	VERB	VERB	Portuguese/wav/139/PO139_64.wav	POR139	4	DEV
