word_id	seg_id	language	orth	IPA	start	end	duration	lemma	POS	TAG	file	spkr_id	num_ph	split
POL038_77_2	POL038_77	POL	miała	m i a w a	1.18	1.57	0.39	mieć	VERB	PRAET	Polish/wav/038/PL038_77.wav	POL038	5	DEV
POL062_71_2	POL062_71	POL	wynika	v i2 n i k a	1.2	1.67	0.47	wynikać	VERB	FIN	Polish/wav/062/PL062_71.wav	POL062	6	DEV
POL090_57_22	POL090_57	POL	mają	m a j oc5	9.42	9.71	0.29	mieć	VERB	FIN	Polish/wav/090/PL090_57.wav	POL090	4	DEV
POL079_84_1	POL079_84	POL	należy	n a l e Z i2	0.74	1.06	0.32	należeć	VERB	FIN	Polish/wav/079/PL079_84.wav	POL079	6	DEV
POL079_84_8	POL079_84	POL	należy	n a l e Z i2	4.56	5.18	0.62	należeć	VERB	FIN	Polish/wav/079/PL079_84.wav	POL079	6	DEV
POL079_84_14	POL079_84	POL	będzie	b eo5 dzj e	7.97	8.37	0.4	będzie	VERB	SUBST	Polish/wav/079/PL079_84.wav	POL079	4	DEV
POL079_84_24	POL079_84	POL	powiedział	p o v i e dzj a w	11.27	11.68	0.41	powiedzieć	VERB	PRAET	Polish/wav/079/PL079_84.wav	POL079	8	DEV
POL012_21_14	POL012_21	POL	może	m o Z e	4.91	5.16	0.25	móc	VERB	FIN	Polish/wav/012/PL012_21.wav	POL012	4	DEV
POL021_71_10	POL021_71	POL	mówił	m u v i w	4.23	4.75	0.52	mówić	VERB	PRAET	Polish/wav/021/PL021_71.wav	POL021	5	DEV
POL037_33_5	POL037_33	POL	być	b i2 tsj	1.79	1.99	0.2	być	VERB	INF	Polish/wav/037/PL037_33.wav	POL037	3	DEV
POL024_78_11	POL024_78	POL	stać	s t a tsj	4.69	4.98	0.29	stać	VERB	INF	Polish/wav/024/PL024_78.wav	POL024	4	DEV
POL024_78_48	POL024_78	POL	ma	m a	19.81	19.98	0.17	mieć	VERB	FIN	Polish/wav/024/PL024_78.wav	POL024	2	DEV
POL018_23_13	POL018_23	POL	ma	m a	3.67	3.8	0.13	mieć	VERB	FIN	Polish/wav/018/PL018_23.wav	POL018	2	DEV
POL048_78_10	POL048_78	POL	może	m o Z e	3.52	3.87	0.35	móc	VERB	FIN	Polish/wav/048/PL048_78.wav	POL048	4	DEV
POL024_12_1	POL024_12	POL	mam	m a m	1.12	1.49	0.37	mieć	VERB	FIN	Polish/wav/024/PL024_12.wav	POL024	3	DEV
POL011_54_2	POL011_54	POL	należy	n a l e Z i2	0.72	1.08	0.36	należeć	VERB	SUBST	Polish/wav/011/PL011_54.wav	POL011	6	DEV
POL011_54_8	POL011_54	POL	może	m o Z e	2.14	2.34	0.2	móc	VERB	FIN	Polish/wav/011/PL011_54.wav	POL011	4	DEV
POL076_24_1	POL076_24	POL	jest	j e s t	0.39	0.73	0.34	być	VERB	FIN	Polish/wav/076/PL076_24.wav	POL076	4	DEV
POL051_55_19	POL051_55	POL	mówi	m u v i	7.69	8.01	0.32	mówić	VERB	FIN	Polish/wav/051/PL051_55.wav	POL051	4	DEV
POL069_63_16	POL069_63	POL	mówi	m u v i	6.08	6.44	0.36	mówić	VERB	SUBST	Polish/wav/069/PL069_63.wav	POL069	4	DEV
POL073_16_13	POL073_16	POL	jest	j e s t	7.12	7.36	0.24	być	VERB	FIN	Polish/wav/073/PL073_16.wav	POL073	4	DEV
POL073_41_8	POL073_41	POL	chodzi	h o dzj i	2.81	3.17	0.36	chodzić	VERB	FIN	Polish/wav/073/PL073_41.wav	POL073	4	DEV
POL077_6_23	POL077_6	POL	mówi	m u v i	6.32	6.55	0.23	mówić	VERB	FIN	Polish/wav/077/PL077_6.wav	POL077	4	DEV
POL098_99_14	POL098_99	POL	mówi	m u v i	6.45	6.7	0.25	mówić	VERB	FIN	Polish/wav/098/PL098_99.wav	POL098	4	DEV
POL050_18_7	POL050_18	POL	mógł	m u g w	4.9	5.24	0.34	móc	VERB	PRAET	Polish/wav/050/PL050_18.wav	POL050	4	DEV
POL012_16_3	POL012_16	POL	może	m o Z e	1.33	1.59	0.26	móc	VERB	FIN	Polish/wav/012/PL012_16.wav	POL012	4	DEV
POL096_57_16	POL096_57	POL	mówił	m u v i w	4.37	4.67	0.3	mówić	VERB	PRAET	Polish/wav/096/PL096_57.wav	POL096	5	DEV
POL090_23_21	POL090_23	POL	stać	s t a tsj	12.81	13.11	0.3	stać	VERB	INF	Polish/wav/090/PL090_23.wav	POL090	4	DEV
POL098_73_9	POL098_73	POL	mówi	m u v i	4.27	4.59	0.32	mówić	VERB	FIN	Polish/wav/098/PL098_73.wav	POL098	4	DEV
POL078_18_46	POL078_18	POL	ma	m a	14.52	14.65	0.13	mieć	VERB	FIN	Polish/wav/078/PL078_18.wav	POL078	2	DEV
POL096_4_9	POL096_4	POL	należy	n a l e Z i2	2.57	2.93	0.36	należeć	VERB	FIN	Polish/wav/096/PL096_4.wav	POL096	6	DEV
POL022_49_10	POL022_49	POL	ma	m a	3.66	3.85	0.19	mieć	VERB	FIN	Polish/wav/022/PL022_49.wav	POL022	2	DEV
POL098_79_3	POL098_79	POL	ma	m a	1.1	1.25	0.15	mieć	VERB	FIN	Polish/wav/098/PL098_79.wav	POL098	2	DEV
POL040_93_31	POL040_93	POL	chodzi	h o dzj i	11.0	11.35	0.35	chodzić	VERB	FIN	Polish/wav/040/PL040_93.wav	POL040	4	DEV
POL063_41_7	POL063_41	POL	należy	n a l e Z i2	3.94	4.44	0.5	należeć	VERB	INF	Polish/wav/063/PL063_41.wav	POL063	6	DEV
POL063_41_19	POL063_41	POL	ma	m a	8.37	8.62	0.25	mieć	VERB	FIN	Polish/wav/063/PL063_41.wav	POL063	2	DEV
POL041_62_4	POL041_62	POL	trzeba	t S e b a	1.47	1.77	0.3	trzeba	VERB	PRED	Polish/wav/041/PL041_62.wav	POL041	5	DEV
POL059_69_18	POL059_69	POL	mamy	m a m i2	9.28	9.64	0.36	mieć	VERB	FIN	Polish/wav/059/PL059_69.wav	POL059	4	DEV
POL002_8_7	POL002_8	POL	mówi	m u v i	3.19	3.48	0.29	mówić	VERB	FIN	Polish/wav/002/PL002_8.wav	POL002	4	DEV
POL079_9_3	POL079_9	POL	wynika	v i2 n i k a	0.62	1.14	0.52	wynikać	VERB	SUBST	Polish/wav/079/PL079_9.wav	POL079	6	DEV
POL079_9_19	POL079_9	POL	może	m o Z e	6.66	7.01	0.35	móc	VERB	FIN	Polish/wav/079/PL079_9.wav	POL079	4	DEV
POL008_73_13	POL008_73	POL	ma	m a	4.88	4.97	0.09	mieć	VERB	FIN	Polish/wav/008/PL008_73.wav	POL008	2	DEV
POL035_17_8	POL035_17	POL	mamy	m a m i2	1.5	1.73	0.23	mieć	VERB	FIN	Polish/wav/035/PL035_17.wav	POL035	4	DEV
POL033_95_4	POL033_95	POL	trzeba	t S e b a	1.26	1.62	0.36	trzeba	VERB	PRED	Polish/wav/033/PL033_95.wav	POL033	5	DEV
POL049_37_6	POL049_37	POL	mam	m a m	1.97	2.16	0.19	mieć	VERB	FIN	Polish/wav/049/PL049_37.wav	POL049	3	DEV
POL019_76_1	POL019_76	POL	trzeba	t S e b a	0.24	0.69	0.45	trzeba	VERB	PRED	Polish/wav/019/PL019_76.wav	POL019	5	DEV
POL003_30_3	POL003_30	POL	ma	m a	1.76	1.9	0.14	mieć	VERB	FIN	Polish/wav/003/PL003_30.wav	POL003	2	DEV
POL048_100_5	POL048_100	POL	ma	m a	1.88	2.04	0.16	mieć	VERB	FIN	Polish/wav/048/PL048_100.wav	POL048	2	DEV
POL063_65_9	POL063_65	POL	należy	n a l e Z i2	3.06	3.49	0.43	należeć	VERB	FIN	Polish/wav/063/PL063_65.wav	POL063	6	DEV
POL021_70_19	POL021_70	POL	ma	m a	7.67	7.82	0.15	mieć	VERB	FIN	Polish/wav/021/PL021_70.wav	POL021	2	DEV
POL040_10_1	POL040_10	POL	mamy	m a m i2	0.26	0.51	0.25	mieć	VERB	FIN	Polish/wav/040/PL040_10.wav	POL040	4	DEV
POL040_10_7	POL040_10	POL	wynika	v i2 n i k a	1.7	2.32	0.62	wynikać	VERB	SUBST	Polish/wav/040/PL040_10.wav	POL040	6	DEV
POL015_46_4	POL015_46	POL	można	m o Z n a	2.75	3.14	0.39	można	VERB	PRED	Polish/wav/015/PL015_46.wav	POL015	5	DEV
POL089_72_12	POL089_72	POL	jest	j e s t	5.35	5.63	0.28	być	VERB	FIN	Polish/wav/089/PL089_72.wav	POL089	4	DEV
POL084_10_8	POL084_10	POL	jest	j e s t	2.37	2.63	0.26	być	VERB	FIN	Polish/wav/084/PL084_10.wav	POL084	4	DEV
POL071_5_5	POL071_5	POL	mamy	m a m i2	1.66	1.88	0.22	mieć	VERB	FIN	Polish/wav/071/PL071_5.wav	POL071	4	DEV
POL056_45_20	POL056_45	POL	trzeba	t S e b a	6.62	6.98	0.36	trzeba	VERB	PRED	Polish/wav/056/PL056_45.wav	POL056	5	DEV
POL073_26_6	POL073_26	POL	może	m o Z e	1.66	2.01	0.35	móc	VERB	FIN	Polish/wav/073/PL073_26.wav	POL073	4	DEV
POL011_28_2	POL011_28	POL	można	m o Z n a	0.69	0.94	0.25	można	VERB	PRED	Polish/wav/011/PL011_28.wav	POL011	5	DEV
POL093_84_13	POL093_84	POL	stać	s t a tsj	4.38	4.63	0.25	stać	VERB	INF	Polish/wav/093/PL093_84.wav	POL093	4	DEV
POL041_70_1	POL041_70	POL	będzie	b eo5 dzj e	0.53	0.87	0.34	będzie	VERB	BEDZIE	Polish/wav/041/PL041_70.wav	POL041	4	DEV
POL078_57_4	POL078_57	POL	powiedział	p o v i e dzj a w	1.41	1.82	0.41	powiedzieć	VERB	PRAET	Polish/wav/078/PL078_57.wav	POL078	8	DEV
POL051_59_6	POL051_59	POL	było	b i2 w o	2.4	2.69	0.29	być	VERB	PRAET	Polish/wav/051/PL051_59.wav	POL051	4	DEV
POL051_59_32	POL051_59	POL	było	b i2 w o	12.92	13.24	0.32	być	VERB	PRAET	Polish/wav/051/PL051_59.wav	POL051	4	DEV
POL046_45_11	POL046_45	POL	może	m o Z e	6.55	6.88	0.33	móc	VERB	FIN	Polish/wav/046/PL046_45.wav	POL046	4	DEV
POL001_71_3	POL001_71	POL	mogą	m o g oc5	2.72	3.09	0.37	móc	VERB	FIN	Polish/wav/001/PL001_71.wav	POL001	4	DEV
POL084_86_1	POL084_86	POL	mam	m a m	0.41	0.63	0.22	mieć	VERB	FIN	Polish/wav/084/PL084_86.wav	POL084	3	DEV
